Raion;Obekt;Sdacha;Etajnosty;Tip;Lest;Obekt;Etaj;S_obshch;S_zhil;S_kukh;S_Komnaty;Otdelka;S\u;Balk;TCena;za_m2;Baz_tcena;Prodavetc;Obnovleno,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;V;2A;7;63.8;22.1;24.1;11,80 + 10,30;P/Kl;2;-;9862587;154586;9862587;Pioner;14.06.2019,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;V;2A;8;63.8;22.1;24.1;11,80 + 10,30;P/Kl;2;-;9904822;155248;9904822;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;4;67.96;25.07;22.52;10,49 + 14,58;CHern;2;B;11360194;167160;11360194;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;2;67.97;25.07;22.53;10,49 + 14,58;CHern;2;B;10886075;160160;10886075;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;5;67.97;25.07;22.52;10,49 + 14,58;CHern;2;B;11497805;169160;11497805;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;3;68.03;25.07;22.59;10,49 + 14,58;CHern;2;B;11235835;165160;11235835;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;6;76.62;31.23;18.49;15,16 + 16,07;CHern;2;-;13114279;171160;13114279;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;2;76.85;31.23;18.49;15,16 + 16,07;CHern;2;-;12308296;160160;12308296;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;3;76.85;31.23;18.49;15,16 + 16,07;CHern;2;-;12692546;165160;12692546;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;4;76.85;31.23;18.49;15,16 + 16,07;CHern;2;-;12846246;167160;12846246;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;5;76.85;31.23;18.49;15,16 + 16,07;CHern;2;-;12999946;169160;12999946;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;2;86.1;36.04;26.39;18,25 + 17,79;CHern;2;-;13789776;160160;13789776;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;3;86.1;36.04;26.39;18,25 + 17,79;CHern;2;-;14220276;165160;14220276;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;4;86.1;36.04;26.39;18,25 + 17,79;CHern;2;-;14392476;167160;14392476;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;5;86.1;36.04;26.39;18,25 + 17,79;CHern;2;-;14564676;169160;14564676;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;6;86.1;36.04;26.39;18,25 + 17,79;CHern;2;-;14736876;171160;14736876;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;5;89.34;31.3;28.59;15,65 + 15,65;CHern;2;B;14012086;156840;14012086;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;7;89.34;31.3;28.59;15,65 + 15,65;CHern;2;B;15470114;173160;15470114;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;8;89.34;31.3;28.59;15,65 + 15,65;CHern;2;B;15648794;175160;15648794;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;9;89.34;31.3;28.59;15,65 + 15,65;CHern;2;B;15827474;177160;15827474;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;3;89.35;31.3;28.59;15,65 + 15,65;CHern;2;B;13656254;152840;13656254;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;6;89.35;31.3;28.59;15,65 + 15,65;CHern;2;B;14192354;158840;14192354;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;4;89.37;31.3;28.61;15,65 + 15,65;CHern;2;B;13838051;154840;13838051;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;2;91.08;31.3;28.59;15,65 + 15,65;CHern;2;T;13465267;147840;13465267;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;6;104.2;32.65;29.85;14,80 + 17,85;CHern;2;B;17193000;165000;17193000;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;3;104.21;32.65;29.85;14,80 + 17,85;CHern;2;B;16569390;159000;16569390;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;1;2K;2;105.6;32.65;29.85;14,80 + 17,85;CHern;2;2B;16262400;154000;16262400;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;2;77.67;31.29;26.41;15,62 + 15,67;CHern;2;B;12559239;161700;12559239;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;3;77.68;31.29;26.41;15,62 + 15,67;CHern;2;B;12949256;166700;12949256;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;6;77.69;31.29;26.41;15,62 + 15,67;CHern;2;B;13417063;172700;13417063;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;5;77.71;31.29;26.41;15,62 + 15,67;CHern;2;B;13265097;170700;13265097;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;4;77.72;31.32;26.41;15,65 + 15,67;CHern;2;B;13111364;168700;13111364;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;2;83.84;33.41;25.93;16,98 + 16,43;CHern;2;B;13014651;155232;13014651;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;3;83.84;33.41;25.93;16,98 + 16,43;CHern;2;B;13433851;160232;13433851;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;5;83.84;33.41;25.93;16,98 + 16,43;CHern;2;B;13769211;164232;13769211;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;6;83.84;33.41;25.93;16,98 + 16,43;CHern;2;B;13936891;166232;13936891;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;7;83.84;33.41;25.93;16,98 + 16,43;CHern;2;B;14104571;168232;14104571;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;4;83.87;33.41;25.93;16,98 + 16,43;CHern;2;B;13606398;162232;13606398;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;3;90.1;34.24;30.13;18,27 + 15,97;CHern;2;B;14157143;157127;14157143;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;6;90.1;34.24;30.13;18,27 + 15,97;CHern;2;B;14697743;163127;14697743;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;7;90.1;34.24;30.13;18,27 + 15,97;CHern;2;B;14877943;165127;14877943;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;8;90.1;34.24;30.13;18,27 + 15,97;CHern;2;B;15058143;167127;15058143;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;9;90.1;34.24;30.13;18,27 + 15,97;CHern;2;B;15238343;169127;15238343;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;4;90.11;34.24;30.13;18,27 + 15,97;CHern;2;B;14338934;159127;14338934;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;2;90.13;34.27;30.16;18,27 + 16,00;CHern;2;B;13711207;152127;13711207;Pioner;14.06.2019,
TCentralnyi;YE'S Residence;I kv. 2020;10;MN;2;2K;5;90.13;34.24;30.16;18,27 + 15,97;CHern;2;B;14522377;161127;14522377;Pioner;14.06.2019,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;1;3K;10;86.3;47.2;17.7;17,10 + 15,90 + 14,20;P/Kl;2;L;9740457;112867;10822730;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;1;3K;12;86.3;47.2;17.7;17,10 + 15,90 + 14,20;P/Kl;2;L;9770670;113217;10856300;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;1;3K;14;86.3;47.2;17.7;17,10 + 15,90 + 14,20;P/Kl;2;L;9800874;113567;10889860;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;1;3K;3;86.3;47.2;17.7;17,10 + 15,90 + 14,20;P/Kl;2;L;9634725;111642;10705250;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;1;3K;4;86.3;47.2;17.7;17,10 + 15,90 + 14,20;P/Kl;2;L;9649827;111817;10722030;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;1;3K;5;86.3;47.2;17.7;17,10 + 15,90 + 14,20;P/Kl;2;L;9664929;111992;10738810;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;1;3K;6;86.3;47.2;17.7;17,10 + 15,90 + 14,20;P/Kl;2;L;9680040;112167;10755600;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;1;3K;2;86.7;47.2;17.7;14,20 + 17,10 + 15,90;P/Kl;2;L;9664200;111467;10738000;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;2;3K;12;75.2;38.9;13.2;14,00 + 12,20 + 12,70;CHern;2;L;7680177;102130;8533530;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;2;3K;13;75.2;38.9;13.2;14,00 + 12,20 + 12,70;CHern;2;L;7693344;102305;8548160;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;2;3K;16;75.2;38.9;13.2;14,00 + 12,20 + 12,70;CHern;2;L;7745994;103005;8606660;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;2;3K;17;75.2;38.9;13.2;12,70 + 12,20 + 14,00;CHern;2;L;8404110;111757;9337900;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;2;3K;6;75.2;38.9;13.2;14,00 + 12,20 + 12,70;CHern;2;L;7601211;101080;8445790;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;2;3K;2;76;38.9;13.2;14,00 + 12,20 + 12,70;CHern;2;L;7628859;100380;8476510;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;2;3K;17;77.5;42.3;13.7;15,50 + 12,60 + 14,20;CHern;2;L;8681490;112019;9646100;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;2;3K;2;77.7;42.3;13.7;15,50 + 12,60 + 14,20;CHern;2;L;7819911;100642;8688790;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;3;3K;15;85.8;43.9;16.5;17,10 + 13,40 + 13,40;CHern;2;L;8830341;102918;9811490;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;3;3K;17;85.8;43.9;16.5;17,10 + 13,40 + 13,40;CHern;2;L;9310905;108519;10345450;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;3;3K;3;85.8;43.9;16.5;17,10 + 13,40 + 13,40;CHern;2;L;8349777;97317;9277530;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;3;3K;7;85.8;43.9;16.5;17,10 + 13,40 + 13,40;CHern;2;L;8710200;101517;9678000;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;3;3K;2;86;43.9;16.5;17,10 + 13,40 + 13,40;CHern;2;L;8354187;97142;9282430;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;4;3K;12;80;39.2;15.4;13,70 + 13,30 + 12,20;CHern;2;L;7911360;98892;8790400;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;4;3K;14;80;39.2;15.4;13,70 + 13,30 + 12,20;CHern;2;L;7939368;99242;8821520;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;4;3K;17;80;39.2;15.4;13,70 + 13,30 + 12,20;CHern;2;L;8681490;108519;9646100;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;4;3K;4;80;39.2;15.4;13,70 + 13,30 + 12,20;CHern;2;L;7799337;97492;8665930;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;4;3K;8;80;39.2;15.4;13,70 + 13,30 + 12,20;CHern;2;L;7855353;98192;8728170;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;4;3K;2;80.7;39.2;15.4;13,70 + 13,30 + 12,20;CHern;2;L;7490918;92824;8710370;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;5;3K;11;86.4;43.7;17.5;13,50 + 13,40 + 16,80;CHern;2;L;8831601;102218;9812890;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;5;3K;13;86.4;43.7;17.5;13,50 + 13,40 + 16,80;CHern;2;L;8861841;102568;9846490;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;5;3K;16;86.4;43.7;17.5;13,50 + 13,40 + 16,80;CHern;2;L;8922339;103268;9913710;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;5;3K;17;86.4;43.7;17.5;13,50 + 13,40 + 16,80;CHern;2;L;9376011;108519;10417790;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;5;3K;3;86.4;43.7;17.5;13,50 + 13,40 + 16,80;CHern;2;L;8408169;97317;9342410;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;5;3K;4;86.4;43.7;17.5;13,50 + 13,40 + 16,80;CHern;2;L;8725743;100992;9695270;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;5;3K;5;86.4;43.7;17.5;13,50 + 13,40 + 16,80;CHern;2;L;8740863;101167;9712070;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;5;3K;7;86.4;43.7;17.5;13,50 + 13,40 + 16,80;CHern;2;L;8771112;101518;9745680;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;5;3K;9;86.4;43.7;17.5;13,50 + 13,40 + 16,80;CHern;2;L;8801352;101868;9779280;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;5;3K;2;86.6;43.7;17.5;16,80 + 13,50 + 13,40;CHern;2;L;8412471;97142;9347190;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;6;3K;10;86.5;46.6;15.5;19,40 + 15,30 + 11,90;P/Kl;2;L;9573777;110680;10637530;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;6;3K;12;86.5;46.6;15.5;19,40 + 15,30 + 11,90;P/Kl;2;L;9604062;111030;10671180;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;6;3K;13;86.5;46.6;15.5;19,40 + 15,30 + 11,90;P/Kl;2;L;9619200;111205;10688000;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;6;3K;14;86.5;46.6;15.5;19,40 + 15,30 + 11,90;P/Kl;2;L;9634338;111380;10704820;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;6;3K;15;86.5;46.6;15.5;19,40 + 15,30 + 11,90;P/Kl;2;L;9649476;111555;10721640;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;6;3K;16;86.5;46.6;15.5;19,40 + 15,30 + 11,90;P/Kl;2;L;9679761;111905;10755290;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;6;3K;3;86.5;46.6;15.5;19,40 + 15,30 + 11,90;P/Kl;2;L;9047011;104590;10519780;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;6;3K;4;86.5;46.6;15.5;19,40 + 15,30 + 11,90;P/Kl;2;L;9482940;109629;10536600;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;6;3K;5;86.5;46.6;15.5;19,40 + 15,30 + 11,90;P/Kl;2;L;9498078;109804;10553420;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;6;3K;6;86.5;46.6;15.5;19,40 + 15,30 + 11,90;P/Kl;2;L;9513216;109979;10570240;LenSpetcSMU;17.06.2019
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;6;3K;7;86.5;46.6;15.5;19,40 + 15,30 + 11,90;P/Kl;2;L;9528363;110154;10587070;LenSpetcSMU;17.06.2019
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;3K;10;80.29;45.84;15.22;16,56 + 14,02 + 15,26;P/CHist;2;B;7065520;88000;7145810;InterGrupp;18.06.2019
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;3K;11;80.29;45.84;15.22;16,56 + 14,02 + 15,26;P/CHist;2;B;7065520;88000;7145810;InterGrupp;18.06.2019
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;3K;13;80.29;45.84;15.22;16,56 + 14,02 + 15,26;P/CHist;2;B;7065520;88000;7145810;InterGrupp;18.06.2019
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;3K;14;80.29;45.84;15.22;16,56 + 14,02 + 15,26;P/CHist;2;B;7065520;88000;7145810;InterGrupp;18.06.2019
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;3K;15;80.29;45.84;15.22;16,56 + 14,02 + 15,26;P/CHist;2;B;7065520;88000;7145810;InterGrupp;18.06.2019
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;3K;16;80.29;45.84;15.22;16,56 + 14,02 + 15,26;P/CHist;2;B;7065520;88000;7145810;InterGrupp;18.06.2019
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;3K;17;80.29;45.84;15.22;16,56 + 14,02 + 15,26;P/CHist;2;B;7025375;87500;7105665;InterGrupp;18.06.2019
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;3K;6;80.29;45.84;15.22;16,56 + 14,02 + 15,26;P/CHist;2;B;7065520;88000;7145810;InterGrupp;18.06.2019
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;3K;7;80.29;45.84;15.22;16,56 + 14,02 + 15,26;P/CHist;2;B;7065520;88000;7145810;InterGrupp;18.06.2019
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;3K;8;80.29;45.84;15.22;16,56 + 14,02 + 15,26;P/CHist;2;B;7065520;88000;7145810;InterGrupp;18.06.2019
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;3K;1;81.56;45.84;15.84;16,56 + 14,02 + 15,26;P/CHist;2;B;6810260;83500;6891820;InterGrupp;18.06.2019
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;PN;1;ST;3;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;PN;1;ST;3;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;3;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;4;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;4;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;4;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;5;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;5;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;6;25.74;17.16;17.16;17.16;CHern;S;B;1927926;74900;2274953;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;7;25.74;17.16;17.16;17.16;CHern;S;B;1927926;74900;2274953;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;7;25.74;17.16;17.16;17.16;CHern;S;B;1927926;74900;2274953;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;8;25.74;17.16;17.16;17.16;CHern;S;B;1927926;74900;2274953;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;8;25.74;17.16;17.16;17.16;CHern;S;B;1927926;74900;2274953;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;8;25.74;17.16;17.16;17.16;CHern;S;B;1927926;74900;2274953;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;3;25.81;17.16;17.16;17.16;CHern;S;B;1979627;76700;2335960;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;4;25.81;17.16;17.16;17.16;CHern;S;B;1979627;76700;2335960;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;5;25.81;17.16;17.16;17.16;CHern;S;B;1979627;76700;2335960;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;7;25.81;17.16;17.16;17.16;CHern;S;B;1987370;77000;2345097;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;1;ST;7;25.81;17.16;17.16;17.16;CHern;S;B;1933169;74900;2281139;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;2;25.74;17.16;17.16;17.16;CHern;S;B;1930500;75000;2277990;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;2;25.74;17.16;17.16;17.16;CHern;S;B;1930500;75000;2277990;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;3;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;3;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;3;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;3;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;4;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;4;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;4;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;4;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;5;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;5;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;5;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;5;25.74;17.16;17.16;17.16;CHern;S;B;1974258;76700;2329624;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;6;25.74;17.16;17.16;17.16;CHern;S;B;1927926;74900;2274953;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;7;25.74;17.16;17.16;17.16;CHern;S;B;1927926;74900;2274953;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;7;25.74;17.16;17.16;17.16;CHern;S;B;1927926;74900;2274953;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;7;25.74;17.16;17.16;17.16;CHern;S;B;1927926;74900;2274953;Lenstroitrest;18.06.2019,,,
Vsevolozhskii;Jaanila Drive;III kv. 2020;9-10;pn;3;ST;8;25.74;17.16;17.16;17.16;CHern;S;B;1927926;74900;2274953;Lenstroitrest;18.06.2019,,,
